5	2	15.96
5	2	21.28
5	2	20.57
5	4	40.50
5	4	45.00
5	4	42.03
5	6	59.49
5	6	66.89
5	6	63.70
5	8	75.66
5	8	71.19
5	8	73.41
5	10	76.03
5	10	74.57
5	10	75.51
5	12	73.89
5	12	75.49
5	12	76.37
5	14	74.21
5	14	76.84
5	14	76.02
5	16	76.52
5	16	76.76
5	16	76.63
5	18	78.83
5	18	76.59
5	18	76.84
5	20	77.79
5	20	78.27
5	20	74.77
10	2	16.56
10	2	20.44
10	2	21.94
10	4	54.24
10	4	57.00
10	4	53.53
10	6	75.49
10	6	73.83
10	6	69.34
10	8	80.66
10	8	78.67
10	8	79.23
10	10	81.60
10	10	82.25
10	10	82.33
10	12	80.05
10	12	81.11
10	12	81.45
10	14	82.37
10	14	82.42
10	14	82.17
10	16	81.91
10	16	82.63
10	16	82.74
10	18	80.65
10	18	81.62
10	18	82.89
10	20	81.17
10	20	82.84
10	20	83.41
15	2	20.83
15	2	19.76
15	2	20.35
15	4	61.31
15	4	60.78
15	4	55.52
15	6	73.92
15	6	76.22
15	6	75.21
15	8	82.34
15	8	80.47
15	8	79.55
15	10	82.81
15	10	83.89
15	10	84.58
15	12	83.92
15	12	84.89
15	12	83.17
15	14	83.86
15	14	84.79
15	14	83.69
15	16	84.25
15	16	85.39
15	16	84.74
15	18	83.64
15	18	84.12
15	18	83.43
15	20	84.29
15	20	83.82
15	20	84.95
20	2	20.27
20	2	23.50
20	2	25.14
20	4	59.06
20	4	61.81
20	4	61.42
20	6	73.82
20	6	75.46
20	6	73.90
20	8	81.08
20	8	83.43
20	8	81.76
20	10	83.81
20	10	84.48
20	10	85.15
20	12	85.26
20	12	85.48
20	12	86.33
20	14	84.36
20	14	85.81
20	14	84.67
20	16	85.15
20	16	85.68
20	16	85.40
20	18	85.05
20	18	85.53
20	18	86.19
20	20	84.68
20	20	85.98
20	20	85.03
25	2	25.26
25	2	19.67
25	2	23.31
25	4	57.43
25	4	62.87
25	4	60.73
25	6	76.12
25	6	76.62
25	6	73.17
25	8	83.68
25	8	83.48
25	8	84.75
25	10	85.05
25	10	84.25
25	10	84.72
25	12	85.37
25	12	85.06
25	12	85.55
25	14	86.12
25	14	86.84
25	14	85.94
25	16	85.90
25	16	85.90
25	16	86.82
25	18	86.54
25	18	85.84
25	18	86.73
25	20	87.50
25	20	86.18
25	20	86.96
30	2	23.65
30	2	23.92
30	2	24.01
30	4	60.75
30	4	62.71
30	4	61.50
30	6	74.21
30	6	73.15
30	6	75.18
30	8	84.18
30	8	82.10
30	8	82.08
30	10	85.50
30	10	86.34
30	10	86.65
30	12	85.68
30	12	85.52
30	12	86.17
30	14	86.55
30	14	86.94
30	14	86.24
30	16	86.63
30	16	86.17
30	16	86.19
30	18	86.43
30	18	86.75
30	18	86.48
30	20	86.44
30	20	87.08
30	20	86.97
