5	2	83.42
5	2	83.42
5	2	80.31
5	4	82.38
5	4	80.83
5	4	81.35
5	6	80.83
5	6	78.76
5	6	81.35
5	8	79.79
5	8	79.27
5	8	76.17
5	10	75.65
5	10	76.68
5	10	76.17
5	12	77.20
5	12	73.06
5	12	75.65
5	14	77.72
5	14	72.54
5	14	75.13
5	16	75.65
5	16	75.13
5	16	74.61
5	18	76.17
5	18	74.61
5	18	72.54
5	20	71.50
5	20	77.20
5	20	75.65
10	2	82.90
10	2	81.35
10	2	81.35
10	4	80.83
10	4	82.38
10	4	80.31
10	6	78.76
10	6	81.35
10	6	79.27
10	8	79.27
10	8	78.24
10	8	78.24
10	10	75.13
10	10	76.17
10	10	77.72
10	12	73.06
10	12	74.09
10	12	74.61
10	14	73.58
10	14	74.09
10	14	75.13
10	16	74.09
10	16	76.68
10	16	75.13
10	18	76.17
10	18	75.13
10	18	75.13
10	20	74.61
10	20	76.17
10	20	75.65
15	2	82.38
15	2	82.38
15	2	83.42
15	4	81.35
15	4	83.42
15	4	81.87
15	6	80.83
15	6	79.27
15	6	81.87
15	8	78.76
15	8	75.65
15	8	78.24
15	10	77.72
15	10	77.20
15	10	76.17
15	12	76.68
15	12	72.02
15	12	75.65
15	14	76.17
15	14	77.20
15	14	75.65
15	16	75.13
15	16	74.09
15	16	73.58
15	18	74.09
15	18	76.68
15	18	73.58
15	20	76.17
15	20	78.24
15	20	78.76
20	2	82.90
20	2	82.38
20	2	80.31
20	4	82.38
20	4	82.38
20	4	81.87
20	6	78.76
20	6	80.31
20	6	81.35
20	8	77.72
20	8	80.31
20	8	79.79
20	10	76.68
20	10	77.20
20	10	76.68
20	12	75.65
20	12	74.61
20	12	73.06
20	14	74.09
20	14	73.58
20	14	73.06
20	16	74.61
20	16	74.61
20	16	73.58
20	18	72.54
20	18	75.13
20	18	76.17
20	20	74.61
20	20	73.58
20	20	73.58
25	2	82.38
25	2	82.90
25	2	82.38
25	4	82.38
25	4	82.38
25	4	81.35
25	6	80.31
25	6	80.31
25	6	82.90
25	8	78.24
25	8	80.31
25	8	78.76
25	10	78.24
25	10	76.17
25	10	78.24
25	12	73.58
25	12	77.20
25	12	78.24
25	14	75.65
25	14	74.61
25	14	76.17
25	16	74.61
25	16	77.20
25	16	73.06
25	18	75.13
25	18	75.65
25	18	74.09
25	20	75.13
25	20	74.09
25	20	74.61
30	2	82.38
30	2	82.90
30	2	82.38
30	4	83.94
30	4	81.35
30	4	82.38
30	6	81.87
30	6	80.31
30	6	79.27
30	8	76.68
30	8	78.24
30	8	79.79
30	10	78.24
30	10	77.72
30	10	76.68
30	12	77.20
30	12	74.61
30	12	75.65
30	14	74.61
30	14	76.68
30	14	74.09
30	16	75.65
30	16	73.58
30	16	74.09
30	18	73.06
30	18	74.09
30	18	75.65
30	20	72.54
30	20	74.61
30	20	74.61
