5	2	66.00
5	2	66.32
5	2	66.28
5	4	72.04
5	4	72.11
5	4	73.97
5	6	73.09
5	6	74.36
5	6	72.46
5	8	72.67
5	8	73.48
5	8	73.41
5	10	73.41
5	10	73.69
5	10	73.69
5	12	73.52
5	12	72.25
5	12	74.57
5	14	74.50
5	14	72.04
5	14	72.99
5	16	72.78
5	16	74.36
5	16	75.41
5	18	73.38
5	18	73.62
5	18	72.60
5	20	72.92
5	20	74.01
5	20	72.71
10	2	66.88
10	2	66.32
10	2	67.23
10	4	72.01
10	4	70.32
10	4	74.53
10	6	75.10
10	6	73.27
10	6	73.94
10	8	74.60
10	8	74.57
10	8	75.66
10	10	75.94
10	10	75.24
10	10	75.59
10	12	75.94
10	12	75.31
10	12	75.97
10	14	75.41
10	14	75.73
10	14	76.22
10	16	74.08
10	16	76.04
10	16	75.06
10	18	74.85
10	18	74.11
10	18	75.03
10	20	76.19
10	20	74.29
10	20	76.19
15	2	66.32
15	2	66.32
15	2	66.32
15	4	72.32
15	4	74.64
15	4	73.09
15	6	75.06
15	6	75.17
15	6	76.04
15	8	76.29
15	8	76.36
15	8	75.27
15	10	75.90
15	10	75.03
15	10	76.43
15	12	77.13
15	12	76.04
15	12	76.36
15	14	76.57
15	14	76.26
15	14	76.15
15	16	76.68
15	16	75.73
15	16	75.69
15	18	75.94
15	18	77.27
15	18	76.33
15	20	75.73
15	20	76.36
15	20	76.40
20	2	66.32
20	2	66.32
20	2	66.32
20	4	73.66
20	4	75.31
20	4	74.75
20	6	75.24
20	6	75.06
20	6	75.27
20	8	76.68
20	8	76.36
20	8	74.78
20	10	76.89
20	10	77.03
20	10	76.47
20	12	76.15
20	12	76.64
20	12	75.87
20	14	77.38
20	14	75.83
20	14	76.54
20	16	76.12
20	16	76.85
20	16	76.71
20	18	76.85
20	18	76.71
20	18	75.69
20	20	77.17
20	20	75.17
20	20	76.04
25	2	66.32
25	2	66.32
25	2	66.32
25	4	75.38
25	4	74.64
25	4	74.15
25	6	75.31
25	6	75.20
25	6	76.01
25	6	75.90
25	8	75.90
25	8	75.87
25	8	76.92
25	10	76.64
25	10	76.36
25	10	75.90
25	12	77.10
25	12	76.12
25	12	77.24
25	14	76.89
25	14	77.66
25	14	76.57
25	16	76.33
25	16	76.47
25	16	76.54
25	18	77.17
25	18	76.78
25	18	76.82
25	20	76.61
25	20	75.76
25	20	76.89
30	6	76.36
30	6	75.66
30	6	76.36
30	8	76.71
30	8	76.54
30	8	76.43
30	10	77.20
30	10	76.19
30	10	76.96
30	12	77.13
30	12	76.89
30	12	76.82
30	14	76.61
30	14	76.99
30	14	76.96
30	16	77.13
30	16	76.68
30	16	76.99
30	18	77.80
30	18	76.96
30	18	76.36
30	20	77.59
30	20	77.17
30	20	75.87
